COD_CLIENTE,COD_LOCAL,CUSTO_INLAND_POR_TON
CLIENTE238,Tartarus,"0,6443402424"
CLIENTE288,Ranskar,"0,6443913977"
CLIENTE235,Winhill,"0,6445242359"
CLIENTE37,Calcara,"0,6445245074"
CLIENTE485,Solhara,"0,6445741471"
CLIENTE22,Lyngard,"0,6447038316"
CLIENTE254,Sunreach,"0,6448604013"
CLIENTE505,Huern,"0,6450566346"
CLIENTE368,Qineth,"0,6450702039"
CLIENTE211,Shadowpeak,"0,6452317586"
CLIENTE242,Mondstadt,"0,6452533182"
CLIENTE59,Duskwall,"0,6452644694"
CLIENTE185,Perseon,"0,6453630415"
CLIENTE201,Johto,"0,6454611097"
CLIENTE568,Prontera,"0,6454820814"
CLIENTE634,Tchurion,"0,6456775934"
CLIENTE168,Lyngard,"0,645688423"
CLIENTE31,Cartheia,"0,6457164694"
CLIENTE203,Yeygard,"0,6458428054"
CLIENTE137,Yjigar,"0,6459395495"
CLIENTE309,Cartheia,"0,6459440606"
CLIENTE441,Nighthaven,"0,6459871235"
CLIENTE639,Targalon,"0,6460115243"
CLIENTE506,Ulthar,"0,6460242361"
CLIENTE392,Nyagara,"0,646113866"
CLIENTE603,Manshade,"0,6461300325"
CLIENTE182,Nenaris,"0,6461811864"
CLIENTE225,Inoria,"0,6463760783"
CLIENTE29,Huern,"0,6464954637"
CLIENTE18,Targalon,"0,6466764737"
CLIENTE227,Casperia,"0,6466923005"
CLIENTE543,Quasmar,"0,6467270119"
CLIENTE522,Yatora,"0,6467880013"
CLIENTE244,Ivalice,"0,6468964495"
CLIENTE578,Haldryn,"0,6469785619"
CLIENTE325,Ishgard,"0,6470272465"
CLIENTE305,Pausen,"0,647279005"
CLIENTE479,Sethera,"0,647345044"
CLIENTE333,Jadehold,"0,6473823428"
CLIENTE80,Mondstadt,"0,647408481"
CLIENTE124,Nyagara,"0,6475648291"
CLIENTE554,Vancross,"0,6475917431"
CLIENTE249,Pangara,"0,6478561609"
CLIENTE368,Sunreach,"0,6478761575"
CLIENTE65,Tarbean,"0,6480299888"
CLIENTE87,Hazoria,"0,6480388758"
CLIENTE644,Kragspire,"0,6480717619"
CLIENTE15,Grimvale,"0,6480915536"
CLIENTE332,Zanarkand,"0,6482109441"
CLIENTE494,Besaid,"0,6482581806"
CLIENTE456,Iskeld,"0,6482853689"
CLIENTE387,Mountglass,"0,6482905519"
CLIENTE182,Ivalice,"0,6482911107"
CLIENTE598,Elysor,"0,64834239"
CLIENTE257,Sableport,"0,6483550734"
CLIENTE686,Termina,"0,6483864003"
CLIENTE283,Termina,"0,6484420012"
CLIENTE269,TwinPillars,"0,6485746975"
CLIENTE274,Deliora,"0,6486456345"
CLIENTE610,Alabasta,"0,6486462154"
CLIENTE558,Nosgoth,"0,6487175111"
CLIENTE367,Huern,"0,6487704107"
CLIENTE144,Stormhold,"0,648823966"
CLIENTE102,Limoria,"0,6489009333"
CLIENTE601,Stevanor,"0,6489406757"
CLIENTE47,Brakmar,"0,6489585495"
CLIENTE437,Kobaris,"0,6492518289"
CLIENTE539,Marineford,"0,6493290895"
CLIENTE517,Hyrule,"0,6493396953"
CLIENTE77,Morrowind,"0,6494168931"
CLIENTE573,Seireitei,"0,6494741999"
CLIENTE489,Tartarus,"0,6495374762"
CLIENTE95,Promethea,"0,6496332391"
CLIENTE690,Mondstadt,"0,6497309711"
CLIENTE137,Walden,"0,6498842163"
CLIENTE576,Ossandor,"0,6499324614"
CLIENTE315,Manifold,"0,6499883823"
CLIENTE345,Tutira,"0,6502269071"
CLIENTE193,Promethea,"0,6502548132"
CLIENTE670,Elysor,"0,6502603528"
CLIENTE455,Limoria,"0,650374731"
CLIENTE615,Kobaris,"0,6504172781"
CLIENTE116,Iskeld,"0,6505016212"
CLIENTE174,Prontera,"0,6505140967"
CLIENTE498,Azural,"0,6505240857"
CLIENTE177,Gerudo,"0,6505298156"
CLIENTE162,Viscara,"0,6505413729"
CLIENTE90,Uinhold,"0,6506496755"
CLIENTE496,Dragmere,"0,6510101531"
CLIENTE601,Resembool,"0,6510302593"
CLIENTE379,Prontera,"0,6511621115"
CLIENTE414,Osaria,"0,651605857"
CLIENTE593,Tomarath,"0,6516804913"
CLIENTE391,Posthaven,"0,6517182156"
CLIENTE149,Gerudo,"0,6520092944"
CLIENTE231,Greywatch,"0,6521156248"
CLIENTE498,Humeria,"0,6523691373"
CLIENTE155,Dragmere,"0,652408877"
CLIENTE35,Vancross,"0,6524595478"
CLIENTE359,Ichoris,"0,6524681654"
CLIENTE321,Galdrin,"0,6524701139"
CLIENTE664,Kragspire,"0,6524888051"
CLIENTE171,Rivenspire,"0,652499401"
CLIENTE465,Viscara,"0,6525655821"
CLIENTE15,Nyagara,"0,6526842641"
CLIENTE571,Resembool,"0,6527152326"
CLIENTE309,Altissia,"0,6527417022"
CLIENTE180,Aeusserst,"0,6528013221"
CLIENTE517,Sidora,"0,6530228374"
CLIENTE675,Lochbar,"0,6530320377"
CLIENTE685,Kragspire,"0,653224384"
CLIENTE423,Nighthaven,"0,6533270659"
CLIENTE332,Ulthar,"0,6533448211"
CLIENTE482,Casperia,"0,6534396753"
CLIENTE14,TwinPillars,"0,6534514888"
CLIENTE222,Tarbean,"0,6536027623"
CLIENTE285,Yokara,"0,6538797407"
CLIENTE101,Zanarkand,"0,6539769015"
CLIENTE569,Sectorium,"0,6539840996"
CLIENTE554,Stormhold,"0,6541818513"
CLIENTE554,Ironfall,"0,6542118377"
CLIENTE72,Imre,"0,6542845256"
CLIENTE648,Surakai,"0,654403162"
CLIENTE64,Elysor,"0,6544865831"
CLIENTE68,Jindara,"0,6545189394"
CLIENTE92,Kobaris,"0,6545650447"
CLIENTE197,Brakmar,"0,6545790964"
CLIENTE368,Nenaris,"0,6546077035"
CLIENTE134,Calcara,"0,6546125909"
CLIENTE394,Quasmar,"0,6546211793"
CLIENTE172,Kandor,"0,6546317712"
CLIENTE318,Sunreach,"0,6548070977"
CLIENTE329,Nighthaven,"0,6548810405"
CLIENTE506,Windscar,"0,6548942775"
CLIENTE176,Amoneth,"0,6549418936"
CLIENTE554,Grimvale,"0,6549476613"
CLIENTE644,Liones,"0,6549931887"
CLIENTE509,Promethea,"0,6550666617"
CLIENTE593,Sidora,"0,6551089506"
CLIENTE288,Stevanor,"0,6552675841"
CLIENTE124,Deepwater,"0,655372358"
CLIENTE640,Haldryn,"0,6553738974"
CLIENTE27,Northfall,"0,6554795805"
CLIENTE266,Laputa,"0,6556193443"
CLIENTE662,Surakai,"0,6556946347"
CLIENTE214,Helheim,"0,6556961291"
CLIENTE115,Zanarkand,"0,6557657869"
CLIENTE55,Ulthar,"0,655786447"
CLIENTE259,Nurmengard,"0,6558122218"
CLIENTE586,Highspire,"0,6558683608"
CLIENTE197,Greywatch,"0,6559069544"
CLIENTE312,Rocabar,"0,6559240297"
CLIENTE185,Jakura,"0,6559554232"
CLIENTE146,Grimvale,"0,6560383265"
CLIENTE84,Kobaris,"0,6560860883"
CLIENTE132,Grimvale,"0,6562228859"
CLIENTE585,Greywatch,"0,656265248"
CLIENTE68,Laputa,"0,6563026331"
CLIENTE391,Muskara,"0,6563526248"
CLIENTE516,Klunheim,"0,656448235"
CLIENTE524,Ykoura,"0,6565490098"
CLIENTE312,Yokara,"0,6565726625"
CLIENTE380,Imre,"0,6566183552"
CLIENTE298,Dornfall,"0,6566194032"
CLIENTE253,Yatora,"0,6567748223"
CLIENTE116,Nosgoth,"0,6567784386"
CLIENTE188,Kandor,"0,6568252478"
CLIENTE392,Solstheim,"0,6568812161"
CLIENTE499,Skyreach,"0,6569746347"
CLIENTE204,Spira,"0,657054149"
CLIENTE131,Dragmere,"0,6570766183"
CLIENTE541,Alabasta,"0,6571719129"
CLIENTE131,Pausen,"0,6571889597"
CLIENTE487,Nenaris,"0,6572087452"
CLIENTE384,Yjigar,"0,6572284137"
CLIENTE344,Obsidian,"0,6572470542"
CLIENTE179,Yenfall,"0,657345771"
CLIENTE11,Perseon,"0,6574531527"
CLIENTE681,Tahlenwald,"0,6574790873"
CLIENTE637,Thalassar,"0,6575085624"
CLIENTE572,Rocabar,"0,6575867982"
CLIENTE169,Yenfall,"0,6576534366"
CLIENTE300,Casperia,"0,6577811824"
CLIENTE656,Ulthar,"0,6578319064"
CLIENTE574,Liones,"0,6578910051"
CLIENTE241,Tarbean,"0,6579824107"
CLIENTE143,Ulthar,"0,6580444192"
CLIENTE468,Muskara,"0,6580825716"
CLIENTE713,Ashkora,"0,6581026191"
CLIENTE196,Tutira,"0,6581408011"
CLIENTE18,Lochbar,"0,6581765703"
CLIENTE257,Johto,"0,6581881169"
CLIENTE471,Aeusserst,"0,6582265945"
CLIENTE176,Helheim,"0,6582435081"
CLIENTE535,Stormhold,"0,6582500526"
CLIENTE607,Mountglass,"0,6582956652"
CLIENTE228,Midgar,"0,6583931851"
CLIENTE305,Lothlorien,"0,6584867249"
CLIENTE177,Deliora,"0,658603628"
CLIENTE617,Seireitei,"0,6588065769"
CLIENTE369,Ivalice,"0,6589237117"
CLIENTE617,Deeptrench,"0,6590859135"
CLIENTE613,Nighthaven,"0,6591214603"
CLIENTE27,Askr,"0,6592325088"
CLIENTE429,Riorin,"0,6592855179"
CLIENTE577,Haldryn,"0,6593137626"
CLIENTE428,Riorin,"0,6593499034"
CLIENTE495,Nibelheim,"0,6593834148"
CLIENTE241,Bethlehem,"0,659387859"
CLIENTE534,Viscara,"0,6594809055"
CLIENTE708,Askr,"0,6598575638"
CLIENTE66,Tomarath,"0,6599619991"
CLIENTE457,Deepwater,"0,6600844043"
CLIENTE173,Kragspire,"0,6600867235"
CLIENTE661,Iyomar,"0,6600956309"
CLIENTE96,Ulthar,"0,660292853"
CLIENTE566,Xinthar,"0,6603614398"
CLIENTE431,Shadowpeak,"0,6604203325"
CLIENTE7,Tchurion,"0,6605175154"
CLIENTE268,Wuhaven,"0,6605536603"
CLIENTE662,Jakura,"0,6605787155"
CLIENTE463,Dornfall,"0,6605804844"
CLIENTE471,Pausen,"0,6606501846"
CLIENTE128,Melvara,"0,6606555574"
CLIENTE16,Morrowind,"0,6606826716"
CLIENTE636,Brakmar,"0,6608730197"
CLIENTE314,Casperia,"0,6609281901"
CLIENTE155,Cairhien,"0,6610834136"
CLIENTE245,Deepwater,"0,6611284647"
CLIENTE46,Raumor,"0,6611562738"
CLIENTE417,Elzion,"0,6611985565"
CLIENTE544,Fernwall,"0,6613350836"
CLIENTE433,Kakariko,"0,6614009899"
CLIENTE252,Savois,"0,6614632263"
CLIENTE284,Grimvale,"0,6615756342"
CLIENTE669,Casperia,"0,6616603241"
CLIENTE166,Ulthar,"0,6616805412"
CLIENTE156,Ulthar,"0,6617014172"
CLIENTE285,Glenhaven,"0,6617358125"
CLIENTE257,Hogwarts,"0,6620605852"
CLIENTE323,Riorin,"0,662128909"
CLIENTE644,Altissia,"0,6621910064"
CLIENTE229,Piscara,"0,662197635"
CLIENTE708,Sectorium,"0,6623456653"
CLIENTE149,Sectorium,"0,6623474552"
CLIENTE432,Resembool,"0,6624852336"
CLIENTE33,Tuxara,"0,6625104744"
CLIENTE188,Stonegate,"0,6625429324"
CLIENTE454,Xinthar,"0,6626452744"
CLIENTE30,Konoha,"0,6626562483"
CLIENTE71,Swindale,"0,6626979026"
CLIENTE349,Stormhold,"0,6627143265"
CLIENTE9,Tahlenwald,"0,6627322528"
CLIENTE561,Aeusserst,"0,6627585088"
CLIENTE196,Tarbean,"0,6627610108"
CLIENTE475,Alabasta,"0,6627791169"
CLIENTE518,Posthaven,"0,6628485191"
CLIENTE435,Koktahl,"0,6628916763"
CLIENTE139,Ivalice,"0,6629226017"
CLIENTE367,Shadowpeak,"0,6629365687"
CLIENTE411,Ranskar,"0,6630608891"
CLIENTE395,Viscara,"0,6631134444"
CLIENTE433,Vancross,"0,6631690776"
CLIENTE159,TwinPillars,"0,6631943953"
CLIENTE5,Kakariko,"0,6633169426"
CLIENTE369,Riorin,"0,6635662397"
CLIENTE73,Zanarkand,"0,6638547854"
CLIENTE157,Rlyeh,"0,6639730743"
CLIENTE464,Ishgard,"0,6642570281"
CLIENTE37,Zuldazar,"0,6642669581"
CLIENTE319,Skellige,"0,664341643"
CLIENTE52,Marineford,"0,6644119654"
CLIENTE322,Imre,"0,6645255824"
CLIENTE265,Sethera,"0,6647688037"
CLIENTE177,Brightfall,"0,664809"
CLIENTE134,Paldea,"0,6649361258"
CLIENTE274,Ishgard,"0,6649740302"
CLIENTE434,Jakura,"0,6650375624"
CLIENTE153,Nyagara,"0,6651413902"
CLIENTE40,Laputa,"0,6652167256"
CLIENTE531,Stevanor,"0,6653000546"
CLIENTE144,Aeusserst,"0,6653174688"
CLIENTE582,Yjigar,"0,6654104724"
CLIENTE441,Seireitei,"0,6654932946"
CLIENTE360,Brakmar,"0,665515035"
CLIENTE672,Azural,"0,6655238682"
CLIENTE289,Melvara,"0,6656059832"
CLIENTE580,Ivalice,"0,6656676614"
CLIENTE694,Koktahl,"0,6656719916"
CLIENTE65,Kragspire,"0,6657439861"
CLIENTE195,Pangara,"0,6657498157"
CLIENTE22,Termina,"0,665761012"
CLIENTE428,Bethlehem,"0,6658484245"
CLIENTE556,Spira,"0,6658779831"
CLIENTE581,Inoria,"0,6659723689"
CLIENTE413,Mythra,"0,6660447188"
CLIENTE150,Stevanor,"0,6660796558"
CLIENTE676,Ossandor,"0,6661263666"
CLIENTE320,Dragmere,"0,6662416422"
CLIENTE636,Klunheim,"0,6662789148"
CLIENTE124,Lothlorien,"0,6663280755"
CLIENTE670,Cartheia,"0,6663485976"
CLIENTE148,Nibelheim,"0,6663826343"
CLIENTE577,Pandora,"0,6663985713"
CLIENTE112,Hogwarts,"0,666447463"
CLIENTE640,Kobaris,"0,6666040593"
CLIENTE351,Nosgoth,"0,6667119172"
CLIENTE551,Marineford,"0,6667550711"
CLIENTE523,Pausen,"0,6667918939"
CLIENTE16,Tartarus,"0,6668273743"
CLIENTE657,Tempestia,"0,6669029047"
CLIENTE646,Spira,"0,6669092187"
CLIENTE86,Askr,"0,6670626985"
CLIENTE131,Muskara,"0,6672003062"
CLIENTE535,Imre,"0,6673628697"
CLIENTE525,Ivalice,"0,6675038745"
CLIENTE364,Viscara,"0,6675557057"
CLIENTE711,Savois,"0,6675650323"
CLIENTE224,Elysor,"0,6676152963"
CLIENTE632,Resembool,"0,6676187739"
CLIENTE529,Hyrule,"0,6677180737"
CLIENTE660,Walden,"0,6677591065"
CLIENTE484,Quasmar,"0,6678536847"
CLIENTE691,Pandora,"0,6679346468"
CLIENTE639,Aeusserst,"0,6681501301"
CLIENTE361,Salvaris,"0,6682797083"
CLIENTE426,Solhara,"0,6683054088"
CLIENTE701,Morrowind,"0,6684337806"
CLIENTE109,Morrowind,"0,6684560198"
CLIENTE217,Stormbar,"0,6684976509"
CLIENTE156,Tchurion,"0,6685433568"
CLIENTE202,Azural,"0,6686083153"
CLIENTE309,Kobaris,"0,6686465435"
CLIENTE157,Windscar,"0,6688677084"
CLIENTE592,Askr,"0,6689352745"
CLIENTE203,Sunreach,"0,6689560851"
CLIENTE135,TwinPillars,"0,6689622508"
CLIENTE216,Tarbean,"0,668991266"
CLIENTE306,Posthaven,"0,6690780918"
CLIENTE226,Sunreach,"0,6690827218"
CLIENTE549,Drinmoor,"0,6690852768"
CLIENTE557,Rlyeh,"0,6691395242"
CLIENTE670,Skellige,"0,6692220996"
CLIENTE665,Marineford,"0,6692342758"
CLIENTE92,Skyreach,"0,6692510071"
CLIENTE683,Konoha,"0,6693471336"
CLIENTE269,Zanarkand,"0,6693501472"
CLIENTE599,Rlyeh,"0,6694107948"
CLIENTE163,Amoneth,"0,6696306409"
CLIENTE254,Greywatch,"0,6696354577"
CLIENTE450,Seireitei,"0,6699881888"
CLIENTE10,Imre,"0,6700023513"
CLIENTE445,Konoha,"0,6700770045"
CLIENTE70,Xinthar,"0,6700783736"
CLIENTE282,Kandor,"0,6700798504"
CLIENTE378,Tarbean,"0,6700904583"
CLIENTE159,Kakariko,"0,6704525866"
CLIENTE682,Hyrule,"0,6704749754"
CLIENTE153,Paldea,"0,6705346314"
CLIENTE356,Alabasta,"0,6705787927"
CLIENTE362,Piscara,"0,6705913227"
CLIENTE116,Ichoris,"0,6707394176"
CLIENTE517,Ranskar,"0,6707504152"
CLIENTE446,Brakmar,"0,6708011898"
CLIENTE56,Askr,"0,6708432097"
CLIENTE595,Limoria,"0,670848839"
CLIENTE268,Ivalice,"0,6708568054"
CLIENTE132,Drinmoor,"0,670934892"
CLIENTE426,Azural,"0,6710506154"
CLIENTE305,Stonegate,"0,6710526914"
CLIENTE230,Manifold,"0,6713309519"
CLIENTE175,Yokara,"0,6713907009"
CLIENTE377,Xinthar,"0,6713987354"
CLIENTE38,Imre,"0,6714916505"
CLIENTE469,Klunheim,"0,6715524669"
CLIENTE102,Salvaris,"0,6715750403"
CLIENTE478,Konoha,"0,6715869117"
CLIENTE162,Seireitei,"0,6716247505"
CLIENTE122,Lochbar,"0,6717148943"
CLIENTE567,Memphos,"0,6717765581"
CLIENTE512,Ykoura,"0,6718122943"
CLIENTE341,Ossandor,"0,671991314"
CLIENTE577,Wuhaven,"0,6723141188"
CLIENTE648,Ironfall,"0,6723914945"
CLIENTE561,Lyngard,"0,6724739058"
CLIENTE579,Ironfall,"0,6724745099"
CLIENTE253,Hazoria,"0,6725111729"
CLIENTE694,Calcara,"0,6726580023"
CLIENTE396,Muskara,"0,6727148107"
CLIENTE531,Deepwater,"0,6728351322"
CLIENTE47,Ashkora,"0,6728814202"
CLIENTE556,Tahlenwald,"0,6728889389"
CLIENTE129,Stormbar,"0,672911695"
CLIENTE36,Deepwater,"0,6730622254"
CLIENTE417,Yeygard,"0,6731527958"
CLIENTE183,Dragmere,"0,6731719392"
CLIENTE583,Dornfall,"0,6731887996"
CLIENTE324,Uinhold,"0,6731979765"
CLIENTE679,Jadehold,"0,6732822966"
CLIENTE156,Rlyeh,"0,6733010754"
CLIENTE450,Ironfall,"0,6733246301"
CLIENTE338,Askr,"0,673358803"
CLIENTE707,Iskeld,"0,6733677839"
CLIENTE454,Tarbean,"0,6735548743"
CLIENTE454,Melvara,"0,6736360519"
CLIENTE165,Obsidian,"0,6736453141"
CLIENTE670,Elzion,"0,6736752095"
CLIENTE337,Dornfall,"0,6738828133"
CLIENTE467,Shadowpeak,"0,6738869827"
CLIENTE625,Spira,"0,6741845948"
CLIENTE185,Nibelheim,"0,6741984803"
CLIENTE132,Klunheim,"0,6742744245"
CLIENTE91,Thalassar,"0,6743414988"
CLIENTE357,Tahlenwald,"0,6743625268"
CLIENTE663,Riorin,"0,6744943179"
CLIENTE284,Koktahl,"0,6744967171"
CLIENTE636,Duskwall,"0,6745192019"
CLIENTE569,Manifold,"0,6746375257"
CLIENTE624,Elysor,"0,6748406825"
CLIENTE630,Lyngard,"0,6748418735"
CLIENTE655,Deliora,"0,6748754946"
CLIENTE155,Glenhaven,"0,6749706414"
CLIENTE265,Posthaven,"0,6750011411"
CLIENTE73,Manshade,"0,6750425367"
CLIENTE587,Huern,"0,6750771062"
CLIENTE538,Promethea,"0,675134358"
CLIENTE699,Aeusserst,"0,6751475386"
CLIENTE55,Highspire,"0,675159264"
CLIENTE252,Altissia,"0,6751782561"
CLIENTE454,Ranskar,"0,6753551743"
CLIENTE74,Rlyeh,"0,6754564302"
CLIENTE479,Xinthar,"0,6755258901"
CLIENTE209,Glenhaven,"0,6756229425"
CLIENTE18,Glenhaven,"0,6756539956"
CLIENTE578,Deliora,"0,6756919415"
CLIENTE19,Ashkora,"0,675734825"
CLIENTE186,Nurmengard,"0,6757531281"
CLIENTE640,Ossandor,"0,675811796"
CLIENTE263,Besaid,"0,6758961268"
CLIENTE350,Uinhold,"0,6761658273"
CLIENTE469,Liones,"0,67622495"
CLIENTE99,Yeygard,"0,676274559"
CLIENTE354,Skellige,"0,6762916486"
CLIENTE241,Deliora,"0,6763218356"
CLIENTE677,Besaid,"0,676325536"
CLIENTE597,Elzion,"0,6763321787"
CLIENTE579,Rocabar,"0,6763364033"
CLIENTE55,Bethlehem,"0,6765300121"
CLIENTE368,Winhill,"0,6765927362"
CLIENTE402,Walden,"0,6767859439"
CLIENTE523,Seireitei,"0,6769185185"
CLIENTE614,Haldryn,"0,676944526"
CLIENTE65,Dirtmouth,"0,6770779416"
CLIENTE667,Deliora,"0,6771266758"
CLIENTE561,Tahlenwald,"0,6772784696"
CLIENTE7,Nosgoth,"0,6772944827"
CLIENTE510,Elysor,"0,6773156611"
CLIENTE293,Pangara,"0,6774217364"
CLIENTE503,Ironfall,"0,6775276047"
CLIENTE498,Posthaven,"0,6775998304"
CLIENTE310,Surakai,"0,6776617513"
CLIENTE351,Hollowmar,"0,6777135611"
CLIENTE76,Yatora,"0,6777217328"
CLIENTE32,Klunheim,"0,6778098876"
CLIENTE266,Windscar,"0,6778409557"
CLIENTE20,Cairhien,"0,6779141227"
CLIENTE700,Quasmar,"0,6779908316"
CLIENTE407,Seireitei,"0,6781084808"
CLIENTE43,Stormhold,"0,6781561442"
CLIENTE573,Zaphura,"0,6781988083"
CLIENTE383,Grimvale,"0,6782003905"
CLIENTE97,Targalon,"0,6783572742"
CLIENTE34,Tempestia,"0,6783858748"
CLIENTE2,Rlyeh,"0,6784783603"
CLIENTE538,Noctis,"0,678498852"
CLIENTE240,Seireitei,"0,6785960774"
CLIENTE150,Liones,"0,6786196741"
CLIENTE343,Hollowmar,"0,6786978349"
CLIENTE530,Skyreach,"0,678807471"
CLIENTE450,Namek,"0,6788136762"
CLIENTE286,Cairhien,"0,6788151569"
CLIENTE237,Prontera,"0,6789688846"
CLIENTE523,Surakai,"0,678969697"
CLIENTE360,Mondstadt,"0,6789727341"
CLIENTE525,Sunreach,"0,6789830893"
CLIENTE232,Ishgard,"0,6789950976"
CLIENTE502,Ironfall,"0,6789954824"
CLIENTE497,Perseon,"0,679416991"
CLIENTE364,Winhill,"0,6794808057"
CLIENTE357,Tomarath,"0,6795071832"
CLIENTE637,Ivalice,"0,6796657378"
CLIENTE161,Konoha,"0,6798022207"
CLIENTE663,Zuldazar,"0,6798059639"
CLIENTE136,Piscara,"0,6799741162"
CLIENTE392,Vancross,"0,6799961985"
CLIENTE707,Manifold,"0,6800535843"
CLIENTE559,Helheim,"0,6801334976"
CLIENTE163,Rlyeh,"0,6801568589"
CLIENTE206,Tuxara,"0,6802485119"
CLIENTE220,Azural,"0,6803012986"
CLIENTE478,Yenfall,"0,6803135425"
CLIENTE115,Paldea,"0,6804591118"
CLIENTE289,Cartheia,"0,6805272628"
CLIENTE547,Deeptrench,"0,6806747758"
CLIENTE127,Namek,"0,6807373967"
CLIENTE560,Ironfall,"0,6808361635"
CLIENTE667,Kragspire,"0,6808487547"
CLIENTE109,Midgar,"0,6809244018"
CLIENTE457,Winhill,"0,6811432161"
CLIENTE505,Iskeld,"0,6811977504"
CLIENTE621,Iyomar,"0,6812599196"
CLIENTE663,Mythra,"0,6812903234"
CLIENTE366,Quasmar,"0,6813063137"
CLIENTE342,Winhill,"0,6813484058"
CLIENTE335,Fernwall,"0,6813539984"
CLIENTE132,Amoneth,"0,6814096977"
CLIENTE150,Northfall,"0,6814253714"
CLIENTE636,Ulthar,"0,6815821082"
CLIENTE360,Ivalice,"0,6818922176"
CLIENTE38,Ulthar,"0,6819093588"
CLIENTE460,Skellige,"0,6819846317"
CLIENTE531,Casperia,"0,6820040752"
CLIENTE171,Elzion,"0,6821714462"
CLIENTE520,Duskwall,"0,6821769608"
CLIENTE585,Konoha,"0,6822139585"
CLIENTE362,Ivalice,"0,6822249412"
CLIENTE440,Yenfall,"0,6822757318"
CLIENTE30,TwinPillars,"0,6822761612"
CLIENTE110,Hollowmar,"0,682550127"
CLIENTE308,Nighthaven,"0,6826277083"
CLIENTE600,Greywatch,"0,6826325726"
CLIENTE406,Tahlenwald,"0,682724005"
CLIENTE457,Imre,"0,682773438"
CLIENTE343,Namek,"0,6828587146"
CLIENTE435,Morrowind,"0,6829797613"
CLIENTE152,Frosthelm,"0,6830394868"
CLIENTE257,Nenaris,"0,6830695085"
CLIENTE269,Ykoura,"0,6830770784"
CLIENTE102,Gerudo,"0,6831281109"
CLIENTE489,Nighthaven,"0,6832524543"
CLIENTE359,Brakmar,"0,6833195936"
CLIENTE538,Drinmoor,"0,6835682065"
CLIENTE294,Azkaban,"0,6835794365"
CLIENTE216,Kragspire,"0,6836225735"
CLIENTE276,Viscara,"0,6837102219"
CLIENTE37,Namek,"0,6837123258"
CLIENTE245,Bethlehem,"0,6838201259"
CLIENTE482,Viscara,"0,6838318066"
CLIENTE454,Mountglass,"0,6839186794"
CLIENTE594,Lyngard,"0,6839333111"
CLIENTE41,Yjigar,"0,6841366366"
CLIENTE372,Stevanor,"0,6842114551"
CLIENTE200,Galdrin,"0,6843531957"
CLIENTE542,Hogwarts,"0,6845355638"
CLIENTE187,Brakmar,"0,6846369018"
CLIENTE115,Savois,"0,6847950344"
CLIENTE315,Sunreach,"0,6848141621"
CLIENTE21,Osaria,"0,6848458312"
CLIENTE23,Kandor,"0,6848510244"
CLIENTE76,Targalon,"0,6848620775"
CLIENTE191,Stormbar,"0,6850240005"
CLIENTE435,Ulthar,"0,6851162266"
CLIENTE392,Laputa,"0,6852637556"
CLIENTE638,Hazoria,"0,6852833788"
CLIENTE352,Dirtmouth,"0,6854549874"
CLIENTE631,Yatora,"0,6855356965"
CLIENTE167,Besaid,"0,6855674255"
CLIENTE237,Casperia,"0,6856693908"
CLIENTE517,Yokara,"0,6858063467"
CLIENTE115,Helheim,"0,6859686333"
CLIENTE277,Sethera,"0,6859712053"
CLIENTE92,Perseon,"0,6859882415"
CLIENTE152,Midgar,"0,6860861466"
CLIENTE230,Kharon,"0,6861004922"
CLIENTE295,Casperia,"0,6861755174"
CLIENTE618,Yokara,"0,6861917343"
CLIENTE687,Klunheim,"0,6862690648"
CLIENTE689,Muskara,"0,686295882"
CLIENTE112,Melvara,"0,6863896518"
CLIENTE26,Skellige,"0,6864435791"
CLIENTE105,Vancross,"0,6865078718"
CLIENTE8,Galdrin,"0,686514551"
CLIENTE445,Nassauia,"0,6865351208"
CLIENTE603,Tarbean,"0,6865434571"
CLIENTE213,Rlyeh,"0,6865624495"
CLIENTE361,Konoha,"0,6866532844"
CLIENTE320,Yenfall,"0,6867845048"
CLIENTE143,Cartheia,"0,686818897"
CLIENTE165,Elysor,"0,6868611834"
CLIENTE679,Ulthar,"0,6869661442"
CLIENTE549,Tahlenwald,"0,6871185602"
CLIENTE182,Philgaia,"0,6871566138"
CLIENTE533,Mondstadt,"0,6872759879"
CLIENTE357,Zaphura,"0,6873444025"
CLIENTE222,Jakura,"0,6873853344"
CLIENTE314,Khengar,"0,687414582"
CLIENTE299,Stormhold,"0,6874220782"
CLIENTE288,Liones,"0,6874221709"
CLIENTE505,Targalon,"0,6874327172"
CLIENTE97,Klunheim,"0,6875008939"
CLIENTE591,Ironfall,"0,687505395"
CLIENTE314,Galdrin,"0,687649814"
CLIENTE192,Qineth,"0,6877137466"
CLIENTE530,Kragspire,"0,6877391108"
CLIENTE439,Nassauia,"0,6877712252"
CLIENTE40,Deliora,"0,6878522644"
CLIENTE425,Nibelheim,"0,6880651074"
CLIENTE683,Stormhold,"0,6881177054"
CLIENTE511,Laputa,"0,6881922308"
CLIENTE645,Skyreach,"0,6884655648"
CLIENTE311,Tartarus,"0,6885696758"
CLIENTE626,Tuxara,"0,6886250235"
CLIENTE134,Noctis,"0,6886472202"
CLIENTE5,Iskeld,"0,6887113137"
CLIENTE310,Prontera,"0,6888401263"
CLIENTE643,Imre,"0,6888840473"
CLIENTE647,TwinPillars,"0,6889051909"
